,train_loss_history,train_accuracy_history,val_loss_history,val_accuracy_history
0,2.462459163232283,0.1613636314868927,2.013241401740483,0.2440476268529892
1,1.9046781995079733,0.32499998807907104,1.6865322504724776,0.4107142984867096
2,1.752245306968689,0.4000000059604645,1.5049139644418443,0.5297619104385376
3,1.4759204528548502,0.5045454502105713,1.452190296990531,0.5297619104385376
4,1.4217922015623612,0.5204545259475708,1.4152368562562125,0.5297619104385376
5,1.264666736125946,0.574999988079071,1.3166741217885698,0.5654761791229248
6,1.1286236600442365,0.6522727012634277,1.238029501267842,0.5863094925880432
7,1.1181909810413013,0.6409090757369995,1.1955917094435011,0.5714285969734192
8,1.1169730468229815,0.6727272868156433,1.2132578194141388,0.6041666269302368
9,1.1337757955897938,0.6545454263687134,1.2319632598331995,0.5773809552192688
10,1.0828833363272927,0.675000011920929,1.2114038467407227,0.5863094925880432
11,1.076942789554596,0.6704545617103577,1.2003624439239502,0.6071428656578064
12,1.11549870967865,0.6499999761581421,1.151719834123339,0.6339285969734192
13,1.0926498077132485,0.6704545617103577,1.1689502426556178,0.636904776096344
14,1.0365926352414219,0.6977272629737854,1.2381115875073843,0.5773809552192688
15,1.1228045344352722,0.6636363863945007,1.2091901813234602,0.6160714030265808
16,1.0654524391347713,0.6818181872367859,1.1726853400468826,0.613095223903656
17,1.011906863342632,0.7272727489471436,1.1984059470040458,0.5803571343421936
18,1.0419190417636524,0.6818181872367859,1.1819959964071,0.6101190447807312
19,1.0155011556365274,0.706818163394928,1.1868706090109689,0.6101190447807312
20,1.0800067619843916,0.6659091114997864,1.2001252940722875,0.6071428656578064
21,1.0478805455294522,0.6931818127632141,1.19265444789614,0.613095223903656
22,1.0780701485547153,0.6704545617103577,1.1840735290731703,0.6041666269302368
23,1.0559659025885841,0.6795454621315002,1.1928432498659407,0.613095223903656
24,0.9722318345850164,0.7295454740524292,1.1893529764243536,0.5803571343421936
25,1.0417789323763413,0.6954545378684998,1.1883786363261086,0.6160714030265808
26,1.0605372591452165,0.6772727370262146,1.2254854610988073,0.5982142686843872
27,1.0341318477283825,0.6704545617103577,1.2090821691921778,0.5982142686843872
28,1.0561953273686495,0.6818181872367859,1.2125111775738853,0.5773809552192688
29,1.0281049565835432,0.706818163394928,1.2075128725596838,0.6041666269302368
30,1.0715026021003724,0.6840909123420715,1.1932900931153978,0.6160714030265808
31,1.0507813973860307,0.7159090638160706,1.1696226341383797,0.6041666269302368
32,1.0108625455336138,0.7022727131843567,1.1995934844017029,0.5892857313156128
33,1.0426334922963922,0.6772727370262146,1.2163564562797546,0.625
34,1.0344114352356304,0.7136363387107849,1.224200774516378,0.6517857313156128
35,1.0279278094118292,0.6886363625526428,1.194402745791844,0.6041666269302368
36,0.9877338236028498,0.7250000238418579,1.1796235569885798,0.6011905074119568
37,1.0489989681677385,0.6727272868156433,1.1965740067618233,0.613095223903656
38,1.0807018540122293,0.6886363625526428,1.1807521368776048,0.6279762387275696
39,1.0178126627748663,0.7136363387107849,1.1750094507421767,0.625
40,1.0367293390360746,0.6863636374473572,1.1942885432924544,0.6011905074119568
41,1.0890855474905534,0.675000011920929,1.1778066158294678,0.6071428656578064
42,1.0415408632972023,0.6977272629737854,1.1861061538968767,0.5863094925880432
43,1.0160978349772367,0.7090908885002136,1.1764026965413774,0.6011905074119568
44,1.0869392237880013,0.6704545617103577,1.1785639567034585,0.6279762387275696
45,1.0513739835132252,0.6772727370262146,1.1779550441673823,0.6190476417541504
46,1.0746317397464404,0.668181836605072,1.1973362011568887,0.6101190447807312
47,1.0280367461117832,0.6863636374473572,1.1994663902691431,0.6041666269302368
48,1.0353814948688853,0.7272727489471436,1.1897380266870772,0.6101190447807312
49,1.0220765422690998,0.6886363625526428,1.1713565992457526,0.625
50,1.0352743473919954,0.7045454382896423,1.1785338733877455,0.6071428656578064
51,1.0428174723278392,0.6931818127632141,1.2196569911071233,0.5952380895614624
52,1.0223238240588794,0.6954545378684998,1.1960357683045524,0.6041666269302368
53,1.0191784311424603,0.7250000238418579,1.192238565002169,0.5922619104385376
54,0.9853076701814478,0.75,1.172267769064222,0.6190476417541504
55,0.98060758005489,0.7159090638160706,1.1634178927966528,0.6279762387275696
56,1.0646334041248668,0.6863636374473572,1.2132557928562164,0.5982142686843872
57,1.0106953089887445,0.7045454382896423,1.1974414118698664,0.6071428656578064
58,1.102844360741702,0.6499999761581421,1.1775786067758287,0.6101190447807312
59,1.020673263614828,0.7181817889213562,1.170188456773758,0.6101190447807312
60,1.0570939595049078,0.6772727370262146,1.2089636155537196,0.6071428656578064
61,1.0552499120885677,0.6977272629737854,1.203867827142988,0.5952380895614624
62,1.0467435164885088,0.6886363625526428,1.1885575822421484,0.6011905074119568
63,0.9941930185664783,0.7136363387107849,1.1767563819885254,0.625
64,1.0900179331952875,0.6818181872367859,1.2180285028048925,0.6011905074119568
65,1.0861206910826944,0.6613636612892151,1.201940336397716,0.6071428656578064
66,1.025049638748169,0.7045454382896423,1.1903160448585237,0.6160714030265808
67,1.0852335355498575,0.6340909004211426,1.1865425195012773,0.5863094925880432
68,1.0659128828482194,0.6704545617103577,1.1947090029716492,0.6071428656578064
69,1.0543817834420637,0.6772727370262146,1.1985683015414648,0.6160714030265808
70,1.0234281035986814,0.7159090638160706,1.1960520999772208,0.5952380895614624
71,1.021276883645491,0.6977272629737854,1.2210913683686937,0.6011905074119568
72,1.0728824951431968,0.6636363863945007,1.1963830036776406,0.6101190447807312
73,1.0641977234320208,0.6840909123420715,1.196280015366418,0.6071428656578064
74,1.0125857824629003,0.7159090638160706,1.18586842077119,0.6160714030265808
75,1.0754534103653648,0.6818181872367859,1.192127606698445,0.6071428656578064
76,1.0455781828273427,0.7159090638160706,1.2094690757138389,0.6011905074119568
77,1.0229024280201304,0.6909090876579285,1.199461166347776,0.5892857313156128
78,1.0810715447772632,0.6727272868156433,1.1864148846694402,0.6041666269302368
79,0.9551575097170744,0.7363636493682861,1.2094962894916534,0.6160714030265808
80,1.0585033362562006,0.6704545617103577,1.1816233822277613,0.5922619104385376
81,1.0738598476756702,0.699999988079071,1.170987559216363,0.6428571343421936
82,1.0273418561978773,0.7090908885002136,1.2155735875879015,0.5982142686843872
83,1.0445007167079232,0.6863636374473572,1.1803898768765586,0.5982142686843872
84,0.9887841587716882,0.7272727489471436,1.1843044395957674,0.625
85,1.0517305926843123,0.6727272868156433,1.1937886604240961,0.6101190447807312
86,1.045635841109536,0.6977272629737854,1.1915213934012823,0.6071428656578064
87,1.0448038881475274,0.6931818127632141,1.1552695780992508,0.6101190447807312
88,1.0629653280431575,0.6886363625526428,1.170478995357241,0.6279762387275696
89,1.0252465768293901,0.7022727131843567,1.197698597397123,0.6071428656578064
90,1.030616802519018,0.699999988079071,1.1880165806838445,0.6101190447807312
91,1.0562540531158446,0.675000011920929,1.1836162848131997,0.613095223903656
92,0.9986952071840113,0.6977272629737854,1.1828566449029105,0.6041666269302368
93,1.0585686163468795,0.6840909123420715,1.1665767303534917,0.5982142686843872
94,1.1162291169166565,0.6704545617103577,1.2118848604815347,0.5833333730697632
95,1.0210543112321333,0.6863636374473572,1.1839570913996016,0.6190476417541504
96,1.042473316192627,0.6818181872367859,1.178183036191123,0.6071428656578064
97,1.0507383595813404,0.6931818127632141,1.1737519821950368,0.6071428656578064
98,0.9946406321092085,0.7113636136054993,1.1988625611577715,0.6041666269302368
99,1.0109950986775484,0.7272727489471436,1.1823253759316035,0.6041666269302368
